ANNIE Lat,ANNIE Long,LEAH Lat,LEAH Long,MELANY Lat,MELANY Long,MONIQUE Lat,MONIQUE Long,prOphecy Lat,prOphecy Long
49.28344,-123.10918,49.28035,-123.09941,49.28153,-123.10749,49.27664,-123.09679,49.28332,-123.1068
49.28343,-123.10917,49.28035,-123.09939,49.28152,-123.1075,49.27664,-123.09677,49.28332,-123.10681
49.28343,-123.10916,49.28035,-123.09937,49.28152,-123.1075,49.27664,-123.09674,49.28331,-123.10683
49.28342,-123.10914,49.28036,-123.09936,49.28151,-123.10752,49.27663,-123.09673,49.28331,-123.10683
49.28341,-123.10912,49.28037,-123.09934,49.2815,-123.10754,49.27663,-123.09671,49.2833,-123.10682
49.28341,-123.10912,49.28038,-123.09934,49.28148,-123.10752,49.27663,-123.0967,49.2833,-123.1068
49.2834,-123.10911,49.28039,-123.09933,49.28147,-123.10752,49.27664,-123.09672,49.28331,-123.1068
49.28339,-123.1091,49.28039,-123.09931,49.28147,-123.10752,49.27665,-123.09671,49.2833,-123.10679
49.28338,-123.10909,49.2804,-123.09929,49.28146,-123.10753,49.27664,-123.09671,49.2833,-123.10678
49.28338,-123.10908,49.2804,-123.09927,49.28145,-123.10753,49.27664,-123.09671,49.28331,-123.10678
49.28337,-123.10907,49.2804,-123.09924,49.28144,-123.10754,49.27664,-123.0967,49.28331,-123.10676
49.28335,-123.10906,49.28041,-123.09923,49.28143,-123.10755,49.27664,-123.0967,49.28331,-123.10676
49.28334,-123.10904,49.28042,-123.09921,49.28143,-123.10756,49.27664,-123.0967,49.28332,-123.10675
49.28335,-123.10901,49.28042,-123.09919,49.28141,-123.10755,49.27664,-123.0967,49.28332,-123.10675
49.28335,-123.10901,49.28042,-123.09917,49.28139,-123.10755,49.27664,-123.0967,49.28331,-123.10676
49.28335,-123.10899,49.28043,-123.09915,49.28139,-123.10756,49.27664,-123.0967,49.28331,-123.10676
49.28334,-123.10897,49.28043,-123.09913,49.28138,-123.10757,49.27664,-123.0967,49.2833,-123.10675
49.28333,-123.10894,49.28043,-123.09911,49.28138,-123.10758,49.27664,-123.09671,49.28329,-123.10675
49.28332,-123.10893,49.28043,-123.0991,49.28137,-123.1076,49.27664,-123.09671,49.28329,-123.10675
49.28331,-123.10892,49.28043,-123.09907,49.28135,-123.10761,49.27664,-123.09671,49.28328,-123.10675
49.28331,-123.10891,49.28043,-123.09905,49.28135,-123.10762,49.27664,-123.09671,49.28329,-123.10675
49.2833,-123.10889,49.28043,-123.09903,49.28134,-123.10762,49.27664,-123.09671,49.28329,-123.10675
49.28329,-123.10887,49.28043,-123.09901,49.28133,-123.10762,49.27664,-123.09671,49.28329,-123.10673
49.28329,-123.10886,49.28044,-123.09899,49.28132,-123.10764,49.27664,-123.09671,49.28329,-123.10673
49.28328,-123.10884,49.28044,-123.09897,49.28131,-123.10768,49.27664,-123.09671,49.28329,-123.10673
49.28328,-123.10883,49.28044,-123.09895,49.28129,-123.1077,49.27664,-123.09671,49.28329,-123.10673
49.28327,-123.10881,49.28045,-123.09892,49.28128,-123.10771,49.27664,-123.0967,49.28327,-123.1067
49.28326,-123.10878,49.28045,-123.09891,49.28127,-123.10771,49.27664,-123.09671,49.28328,-123.10671
49.28326,-123.10877,49.28045,-123.09889,49.28126,-123.10771,49.27664,-123.09671,49.28328,-123.1067
49.28325,-123.10876,49.28045,-123.09887,49.28126,-123.10771,49.27664,-123.09671,49.28327,-123.10669
49.28325,-123.10875,49.28045,-123.09886,49.28125,-123.10772,49.27664,-123.09671,49.28327,-123.10667
49.28324,-123.10874,49.28045,-123.09884,49.28123,-123.10772,49.27664,-123.09671,49.28327,-123.10666
49.28323,-123.10872,49.28045,-123.09882,49.28122,-123.10772,49.27664,-123.09671,49.28327,-123.10666
49.28323,-123.10871,49.28045,-123.0988,49.2812,-123.10773,49.27664,-123.09671,49.28326,-123.10666
49.28323,-123.10868,49.28046,-123.09878,49.28117,-123.10773,49.27664,-123.09671,49.28326,-123.10665
49.28322,-123.10865,49.28046,-123.09877,49.28115,-123.10773,49.27664,-123.09671,49.28327,-123.10667
49.28321,-123.10864,49.28046,-123.09876,49.28113,-123.10773,49.27664,-123.09671,49.28326,-123.10666
49.2832,-123.10861,49.28047,-123.09875,49.28112,-123.10773,49.27664,-123.09671,49.28326,-123.10665
49.2832,-123.1086,49.28047,-123.09875,49.2811,-123.10772,49.27664,-123.09672,49.28326,-123.10665
49.2832,-123.10858,49.28047,-123.09874,49.28109,-123.10772,49.27665,-123.09673,49.28326,-123.10666
49.28319,-123.10856,49.28049,-123.09873,49.28107,-123.10772,49.27665,-123.09673,49.28326,-123.10666
49.28319,-123.10855,49.28049,-123.09872,49.28107,-123.10774,49.27665,-123.09674,49.28326,-123.10666
49.28319,-123.10854,49.28049,-123.09871,49.28106,-123.10774,49.27666,-123.09674,49.28326,-123.10666
49.28319,-123.10854,49.28049,-123.0987,49.28106,-123.10774,49.27666,-123.09674,49.28326,-123.10666
49.28318,-123.10852,49.28048,-123.09869,49.28106,-123.10774,49.27666,-123.09674,49.28326,-123.10665
49.28319,-123.10849,49.28048,-123.09868,49.28106,-123.10775,49.27667,-123.09674,49.28328,-123.10666
49.28319,-123.10846,49.28047,-123.09866,49.28105,-123.10773,49.27668,-123.09674,49.28328,-123.10666
49.2832,-123.10844,49.28047,-123.09865,49.28104,-123.10772,49.27669,-123.09674,49.28331,-123.10666
49.28319,-123.10843,49.28047,-123.09864,49.28104,-123.10772,49.2767,-123.09673,49.28333,-123.10663
49.28318,-123.10842,49.28047,-123.09863,49.28104,-123.10772,49.27672,-123.09673,49.28333,-123.10663
49.28317,-123.10839,49.28046,-123.09862,49.28104,-123.1077,49.27675,-123.09674,49.28333,-123.10663
49.28316,-123.10836,49.28046,-123.09861,49.28103,-123.10769,49.27676,-123.09674,49.28333,-123.10663
49.28315,-123.10835,49.28046,-123.0986,49.28102,-123.10768,49.27677,-123.09674,49.28333,-123.10663
49.28313,-123.10833,49.28045,-123.09859,49.28102,-123.10766,49.27679,-123.09675,49.2833,-123.10666
49.28312,-123.10831,49.28046,-123.09859,49.28103,-123.10765,49.2768,-123.09677,49.2833,-123.10666
49.28311,-123.1083,49.28047,-123.09859,49.28103,-123.10763,49.2768,-123.09678,49.2833,-123.10666
49.2831,-123.10829,49.28048,-123.09859,49.28102,-123.10762,49.27679,-123.09677,49.2833,-123.10666
49.28309,-123.10827,49.28049,-123.0986,49.28102,-123.10761,49.27679,-123.09677,49.28329,-123.10668
49.28308,-123.10826,49.2805,-123.09861,49.28102,-123.10759,49.27679,-123.09677,49.28329,-123.10669
49.28307,-123.10824,49.28049,-123.09862,49.28102,-123.10758,49.27679,-123.09677,49.28328,-123.10669
49.28306,-123.10823,49.28049,-123.09862,49.28102,-123.10756,49.27679,-123.09677,49.28327,-123.10669
49.28303,-123.10821,49.28049,-123.09862,49.28101,-123.10754,49.27679,-123.09678,49.28327,-123.10668
49.28303,-123.10819,49.28049,-123.09862,49.281,-123.10751,49.2768,-123.09678,49.28327,-123.10668
49.28302,-123.10817,49.2805,-123.09861,49.28099,-123.10748,49.27681,-123.0968,49.28328,-123.10668
49.28302,-123.10815,49.28051,-123.0986,49.28099,-123.10747,49.27682,-123.09682,49.28328,-123.10667
49.28302,-123.10813,49.28051,-123.09858,49.28099,-123.10746,49.27683,-123.09685,49.28328,-123.10666
49.28303,-123.1081,49.28052,-123.09856,49.28099,-123.10745,49.27684,-123.09687,49.28329,-123.10666
49.28303,-123.10807,49.28052,-123.09854,49.28098,-123.10743,49.27685,-123.09689,49.28329,-123.10665
49.28303,-123.10804,49.28052,-123.09851,49.28099,-123.1074,49.27685,-123.09692,49.28329,-123.10665
49.28303,-123.10804,49.28052,-123.09849,49.28099,-123.10738,49.27686,-123.09693,49.28329,-123.10664
49.28303,-123.10802,49.28052,-123.09847,49.28099,-123.10735,49.27687,-123.09695,49.28329,-123.10664
49.28303,-123.108,49.28052,-123.09846,49.28099,-123.10734,49.27688,-123.09697,49.28329,-123.10664
49.28303,-123.10798,49.28052,-123.09845,49.28098,-123.10732,49.27689,-123.09699,49.28329,-123.10664
49.28302,-123.10797,49.28051,-123.09844,49.28097,-123.1073,49.27689,-123.09702,49.28329,-123.10664
49.28302,-123.10795,49.28051,-123.09844,49.28096,-123.10729,49.2769,-123.09703,49.28329,-123.10664
49.28302,-123.10794,49.28051,-123.09844,49.28096,-123.10726,49.2769,-123.09705,49.28329,-123.10664
49.28303,-123.10791,49.2805,-123.09843,49.28095,-123.10725,49.2769,-123.09707,49.28329,-123.10664
49.28302,-123.10788,49.2805,-123.09843,49.28094,-123.10724,49.2769,-123.09708,49.28329,-123.10664
49.28301,-123.10785,49.28049,-123.09844,49.28093,-123.10722,49.27691,-123.09711,49.28329,-123.10664
49.283,-123.10783,49.28049,-123.09845,49.28092,-123.1072,49.27691,-123.09712,49.28327,-123.10672
49.28301,-123.10777,49.28049,-123.09846,49.2809,-123.10717,49.27691,-123.09714,49.28327,-123.10672
49.283,-123.10775,49.28049,-123.09847,49.2809,-123.10714,49.27692,-123.09716,49.28327,-123.10671
49.28301,-123.10776,49.2805,-123.09845,49.28089,-123.1071,49.27693,-123.09718,49.28327,-123.10672
49.28299,-123.10776,49.2805,-123.09843,49.28089,-123.10707,49.27694,-123.0972,49.28327,-123.10672
49.28299,-123.10776,49.28051,-123.09842,49.28089,-123.10705,49.27694,-123.09723,49.28327,-123.10672
49.28299,-123.10776,49.28051,-123.0984,49.28088,-123.10703,49.27695,-123.09725,49.28327,-123.10672
49.28298,-123.10774,49.28051,-123.09839,49.28088,-123.10702,49.27695,-123.09728,49.28327,-123.10672
49.28298,-123.10773,49.28051,-123.09838,49.28087,-123.10698,49.27696,-123.0973,49.28327,-123.10672
49.28299,-123.1077,49.28051,-123.09837,49.28086,-123.10694,49.27697,-123.09731,49.28327,-123.10671
49.28299,-123.1077,49.28051,-123.09835,49.28085,-123.10691,49.27698,-123.09733,49.28327,-123.10671
49.28298,-123.10769,49.2805,-123.09834,49.28085,-123.10689,49.27699,-123.09734,49.28327,-123.10671
49.28298,-123.10767,49.2805,-123.09833,49.28084,-123.10687,49.277,-123.09736,49.28327,-123.10671
49.28298,-123.10766,49.2805,-123.09831,49.28084,-123.10686,49.27701,-123.09737,49.28327,-123.10671
49.28299,-123.10762,49.2805,-123.0983,49.28084,-123.10683,49.27703,-123.09737,49.28327,-123.10671
49.283,-123.1076,49.28051,-123.09828,49.28083,-123.10681,49.27703,-123.09739,49.28326,-123.1067
49.283,-123.10758,49.28051,-123.09827,49.28082,-123.10679,49.27704,-123.0974,49.28326,-123.1067
49.28301,-123.10756,49.28051,-123.09825,49.28081,-123.10677,49.27704,-123.09741,49.28326,-123.1067
49.28301,-123.10755,49.28051,-123.09823,49.28081,-123.10675,49.27705,-123.09743,49.28326,-123.1067
49.28301,-123.10753,49.28051,-123.09822,49.28081,-123.10673,49.27706,-123.09745,49.28325,-123.10668
49.28301,-123.10752,49.28051,-123.09819,49.2808,-123.10672,49.27706,-123.09746,49.28325,-123.10668
49.28303,-123.10749,49.28052,-123.09818,49.2808,-123.10669,49.27707,-123.09747,49.28325,-123.10669
49.28303,-123.10747,49.28052,-123.09816,49.2808,-123.10666,49.27708,-123.09749,49.28325,-123.10669
49.28304,-123.10747,49.28052,-123.09813,49.28079,-123.10665,49.27709,-123.09751,49.28325,-123.10669
49.28304,-123.10745,49.28052,-123.09811,49.28078,-123.10664,49.27709,-123.09753,49.28325,-123.10669
49.28305,-123.10741,49.28051,-123.09809,49.28078,-123.10661,49.2771,-123.09755,49.28325,-123.1067
49.28304,-123.10739,49.28051,-123.09807,49.28077,-123.1066,49.2771,-123.09756,49.28325,-123.1067
49.28303,-123.10738,49.28051,-123.09806,49.28078,-123.10658,49.27711,-123.09758,49.28325,-123.1067
49.28302,-123.10738,49.28051,-123.09804,49.28077,-123.10657,49.27711,-123.09759,49.28325,-123.1067
49.283,-123.10737,49.28051,-123.09803,49.28076,-123.10655,49.27711,-123.09761,49.28325,-123.10669
49.283,-123.10733,49.28052,-123.09801,49.28076,-123.10654,49.27711,-123.09762,49.28325,-123.10669
49.28299,-123.10732,49.28052,-123.098,49.28074,-123.10653,49.27711,-123.09765,49.28323,-123.10658
49.28299,-123.10726,49.28052,-123.09799,49.28074,-123.10652,49.27711,-123.09767,49.28325,-123.10672
49.28298,-123.10726,49.28052,-123.09798,49.28073,-123.1065,49.27711,-123.09769,49.28321,-123.10667
49.28299,-123.10724,49.28052,-123.09797,49.28073,-123.10649,49.27711,-123.09771,49.28319,-123.10663
49.28298,-123.10723,49.28052,-123.09796,49.28074,-123.10648,49.27712,-123.09773,49.28318,-123.10662
49.28298,-123.1072,49.28052,-123.09795,49.28073,-123.10646,49.27712,-123.09775,49.28315,-123.10663
49.28298,-123.10717,49.28051,-123.09795,49.28072,-123.10646,49.27713,-123.09776,49.28315,-123.10664
49.28297,-123.10716,49.28051,-123.09794,49.28072,-123.10644,49.27713,-123.09777,49.28313,-123.10664
49.28296,-123.10714,49.28052,-123.09791,49.28071,-123.10642,49.27713,-123.09778,49.28313,-123.10664
49.28295,-123.10712,49.28053,-123.09789,49.28071,-123.10639,49.27714,-123.0978,49.2831,-123.10665
49.28294,-123.10711,49.28053,-123.09787,49.28071,-123.10637,49.27714,-123.09782,49.28311,-123.10666
49.28293,-123.10709,49.28053,-123.09785,49.28071,-123.10636,49.27715,-123.09783,49.28309,-123.10665
49.28292,-123.10707,49.28053,-123.09783,49.28071,-123.10633,49.27715,-123.09785,49.28309,-123.10665
49.28291,-123.10705,49.28053,-123.09781,49.2807,-123.10631,49.27715,-123.09787,49.28309,-123.10664
49.2829,-123.10703,49.28052,-123.0978,49.28071,-123.10628,49.27716,-123.09789,49.2831,-123.10663
49.28289,-123.10702,49.28052,-123.09778,49.2807,-123.10627,49.27717,-123.09791,49.2831,-123.10663
49.28289,-123.10703,49.28052,-123.09777,49.2807,-123.10625,49.27717,-123.09792,49.28308,-123.10664
49.28287,-123.10702,49.28052,-123.09776,49.28072,-123.10621,49.27718,-123.09793,49.28307,-123.10667
49.28285,-123.10701,49.28052,-123.09775,49.28072,-123.10619,49.27719,-123.09794,49.28306,-123.10668
49.28284,-123.10701,49.28051,-123.09774,49.28072,-123.10617,49.27719,-123.09795,49.28306,-123.10672
49.28283,-123.10701,49.28051,-123.09773,49.28072,-123.10615,49.2772,-123.09798,49.28308,-123.10679
49.28283,-123.10702,49.28051,-123.09771,49.28071,-123.10614,49.2772,-123.098,49.28309,-123.10682
49.28283,-123.10703,49.28052,-123.09769,49.2807,-123.10612,49.2772,-123.09803,49.28308,-123.10685
49.28283,-123.10705,49.28052,-123.09767,49.28069,-123.10609,49.27721,-123.09804,49.28308,-123.10688
49.28282,-123.10705,49.28052,-123.09766,49.28069,-123.10608,49.27721,-123.09806,49.28308,-123.10692
49.2828,-123.10707,49.28051,-123.09764,49.28069,-123.10606,49.27721,-123.09807,49.28307,-123.10694
49.28279,-123.10708,49.2805,-123.09763,49.28069,-123.10605,49.27721,-123.09808,49.28307,-123.10695
49.28278,-123.10709,49.2805,-123.09762,49.28068,-123.10602,49.2772,-123.0981,49.28308,-123.10698
49.28277,-123.10709,49.2805,-123.0976,49.28067,-123.10599,49.2772,-123.09811,49.28307,-123.10699
49.28276,-123.10709,49.28048,-123.09758,49.28067,-123.10597,49.27721,-123.0981,49.28307,-123.10701
49.28274,-123.1071,49.28046,-123.09756,49.28066,-123.10594,49.27721,-123.09811,49.28308,-123.10702
49.28273,-123.1071,49.28044,-123.09755,49.28065,-123.10593,49.27721,-123.09811,49.28307,-123.10704
49.28274,-123.1071,49.28042,-123.09754,49.28065,-123.10593,49.27721,-123.09811,49.28307,-123.10706
49.28272,-123.10711,49.2804,-123.09752,49.28065,-123.10591,49.27721,-123.09811,49.28306,-123.10707
49.28271,-123.1071,49.28038,-123.09751,49.28065,-123.10587,49.27721,-123.09811,49.28305,-123.10709
49.2827,-123.10711,49.28035,-123.09751,49.28064,-123.10585,49.27721,-123.09811,49.28305,-123.10709
49.28268,-123.10711,49.28033,-123.09751,49.28064,-123.10582,49.27721,-123.09811,49.28304,-123.10708
49.28267,-123.10711,49.28031,-123.09751,49.28063,-123.1058,49.27721,-123.09811,49.28303,-123.10708
49.28265,-123.10711,49.28029,-123.09751,49.28063,-123.10577,49.27721,-123.09811,49.28302,-123.1071
49.28263,-123.10711,49.28027,-123.09751,49.28064,-123.10575,49.27721,-123.09811,49.283,-123.10711
49.28262,-123.10712,49.28025,-123.0975,49.28064,-123.10574,49.27721,-123.09811,49.28299,-123.1071
49.28261,-123.10713,49.28023,-123.0975,49.28063,-123.10573,49.27721,-123.09811,49.28298,-123.1071
49.28259,-123.10714,49.28021,-123.09749,49.28063,-123.1057,49.27721,-123.09811,49.28299,-123.1071
49.28258,-123.10716,49.28019,-123.09749,49.28063,-123.10569,49.27721,-123.09811,49.283,-123.10711
49.28256,-123.10715,49.28017,-123.09749,49.28063,-123.10566,49.27721,-123.09811,49.283,-123.10711
49.28254,-123.10714,49.28015,-123.09748,49.28064,-123.10563,49.27721,-123.09811,49.28301,-123.10711
49.28253,-123.10715,49.28013,-123.09748,49.28063,-123.10563,49.27721,-123.09811,49.28302,-123.10713
49.28251,-123.10715,49.28011,-123.09747,49.28064,-123.1056,49.27721,-123.09811,49.28302,-123.10712
49.2825,-123.10715,49.2801,-123.09746,49.28063,-123.10559,49.27721,-123.09811,49.28303,-123.10714
49.28249,-123.10715,49.28008,-123.09746,49.28063,-123.10558,49.27721,-123.09811,49.28303,-123.10715
49.28248,-123.10716,49.28006,-123.09745,49.28062,-123.10556,49.27721,-123.09811,49.28303,-123.10716
49.28246,-123.10716,49.28005,-123.09744,49.28062,-123.10555,49.27721,-123.09811,49.28303,-123.10717
49.28244,-123.10716,49.28003,-123.09744,49.28062,-123.10551,49.27721,-123.09811,49.28303,-123.10716
49.28243,-123.10717,49.28003,-123.09744,49.28062,-123.10549,49.27721,-123.09811,49.28304,-123.10717
49.28242,-123.10717,49.28002,-123.09744,49.28061,-123.10547,49.27721,-123.09811,49.28304,-123.10718
49.2824,-123.10718,49.28001,-123.09744,49.28061,-123.10544,49.27721,-123.09811,49.28304,-123.10718
49.28238,-123.10718,49.28,-123.09744,49.28061,-123.10542,49.27721,-123.09811,49.28304,-123.10719
49.28237,-123.10719,49.27999,-123.09743,49.28061,-123.1054,49.27721,-123.09811,49.28304,-123.10719
49.28236,-123.1072,49.27997,-123.09743,49.2806,-123.10539,49.27721,-123.09811,49.28305,-123.10721
49.28234,-123.1072,49.27996,-123.09743,49.28058,-123.10537,49.27721,-123.09811,49.28306,-123.10723
49.28233,-123.10721,49.27995,-123.09743,49.28058,-123.10537,49.27721,-123.09811,49.28307,-123.10724
49.28232,-123.1072,49.27993,-123.09743,49.28057,-123.10535,49.2772,-123.09811,49.28307,-123.10727
49.28231,-123.10721,49.27992,-123.09743,49.28057,-123.10535,49.2772,-123.09811,49.28308,-123.1073
49.2823,-123.10721,49.27991,-123.09742,49.28058,-123.10535,49.2772,-123.09812,49.28308,-123.10732
49.28229,-123.10721,49.27989,-123.09742,49.28058,-123.10535,49.2772,-123.09812,49.28308,-123.10734
49.28227,-123.10722,49.27988,-123.09742,49.28058,-123.10535,49.2772,-123.09812,49.28308,-123.10736
49.28226,-123.10722,49.27987,-123.09742,49.28058,-123.10535,49.2772,-123.09813,49.28309,-123.10737
49.28223,-123.10723,49.27985,-123.09741,49.28058,-123.10535,49.2772,-123.09812,49.28309,-123.10738
49.28222,-123.10723,49.27984,-123.09741,49.28058,-123.10535,49.2772,-123.09812,49.2831,-123.10739
49.2822,-123.10724,49.27983,-123.0974,49.28058,-123.10535,49.2772,-123.09812,49.28311,-123.10741
49.28219,-123.10725,49.27982,-123.0974,49.28058,-123.10535,49.27721,-123.09812,49.28311,-123.10742
49.28217,-123.10724,49.27981,-123.09741,49.28058,-123.10535,49.27721,-123.09813,49.28311,-123.10743
49.28216,-123.10725,49.2798,-123.09742,49.28058,-123.10534,49.27722,-123.09813,49.28313,-123.10745
49.28215,-123.10726,49.2798,-123.09742,49.28057,-123.10533,49.27723,-123.09815,49.28314,-123.10747
49.28214,-123.10727,49.2798,-123.09742,49.28057,-123.10532,49.27724,-123.09817,49.28315,-123.1075
49.28213,-123.10728,49.2798,-123.09741,49.28057,-123.10531,49.27725,-123.09818,49.28315,-123.10752
49.28211,-123.10729,49.27979,-123.0974,49.28056,-123.1053,49.27726,-123.0982,49.28316,-123.10753
49.2821,-123.10729,49.27979,-123.09738,49.28055,-123.10528,49.27728,-123.09823,49.28317,-123.10755
49.2821,-123.1073,49.27978,-123.09737,49.28054,-123.10526,49.27727,-123.09824,49.28318,-123.10757
49.28209,-123.1073,49.27977,-123.09736,49.28053,-123.10523,49.27728,-123.09825,49.28318,-123.10759
49.28209,-123.1073,49.27975,-123.09735,49.28052,-123.10522,49.27727,-123.09827,49.28318,-123.10759
49.28209,-123.1073,49.27974,-123.09734,49.28052,-123.10519,49.27728,-123.09828,49.2832,-123.10761
49.28209,-123.1073,49.27973,-123.09734,49.28052,-123.10517,49.27728,-123.0983,49.2832,-123.10763
49.2821,-123.1073,49.27971,-123.09734,49.28052,-123.10515,49.27728,-123.09832,49.28321,-123.10765
49.2821,-123.1073,49.2797,-123.09734,49.28051,-123.10513,49.27728,-123.09834,49.28322,-123.10766
49.28209,-123.1073,49.27968,-123.09734,49.28052,-123.10512,49.27728,-123.09836,49.28322,-123.10768
49.28209,-123.1073,49.27967,-123.09734,49.28051,-123.10511,49.27729,-123.09838,49.28322,-123.10768
49.28209,-123.1073,49.27967,-123.09734,49.28051,-123.10508,49.27729,-123.09838,49.28322,-123.10771
49.28209,-123.1073,49.27966,-123.09733,49.28051,-123.10507,49.27729,-123.0984,49.28323,-123.10773
49.28208,-123.1073,49.27965,-123.09733,49.2805,-123.10504,49.27729,-123.0984,49.28322,-123.10774
49.28208,-123.1073,49.27964,-123.09733,49.2805,-123.10503,49.27729,-123.09841,49.28321,-123.10773
49.28208,-123.10731,49.27963,-123.09734,49.2805,-123.10502,49.27729,-123.09843,49.28321,-123.10773
49.28208,-123.10731,49.27962,-123.09734,49.2805,-123.10502,49.27729,-123.09843,49.28322,-123.10773
49.28208,-123.10732,49.27961,-123.09734,49.2805,-123.105,49.2773,-123.09844,49.28321,-123.10773
49.28208,-123.10731,49.27959,-123.09734,49.2805,-123.10496,49.27731,-123.09844,49.2832,-123.10773
49.28208,-123.10731,49.27958,-123.09734,49.28051,-123.10493,49.27732,-123.09846,49.2832,-123.10773
49.28208,-123.1073,49.27957,-123.09734,49.2805,-123.10491,49.27733,-123.09847,49.28319,-123.10773
49.28208,-123.1073,49.27956,-123.09733,49.28049,-123.10489,49.27733,-123.09849,49.28318,-123.10773
49.28208,-123.10729,49.27955,-123.09733,49.28049,-123.10487,49.27733,-123.09851,49.28317,-123.10773
49.28208,-123.10729,49.27955,-123.09733,49.28048,-123.10485,49.27734,-123.09853,49.28316,-123.10775
49.28208,-123.10729,49.27954,-123.09732,49.28048,-123.10483,49.27734,-123.09855,49.28314,-123.10775
49.28208,-123.10729,49.27954,-123.09732,49.28047,-123.10481,49.27735,-123.09856,49.28313,-123.10775
49.28208,-123.10729,49.27954,-123.09732,49.28047,-123.10478,49.27734,-123.09857,49.28312,-123.10775
49.28208,-123.10729,49.27954,-123.09732,49.28046,-123.10476,49.27734,-123.09859,49.28312,-123.10776
49.28208,-123.10729,49.27954,-123.09732,49.28046,-123.10476,49.27734,-123.09861,49.28311,-123.10776
49.28208,-123.10729,49.27954,-123.09733,49.28047,-123.10474,49.27734,-123.09863,49.2831,-123.10777
49.28208,-123.10729,49.27953,-123.09733,49.28047,-123.10472,49.27734,-123.09863,49.28309,-123.10778
49.28207,-123.1073,49.27952,-123.09733,49.28047,-123.10471,49.27733,-123.09864,49.28307,-123.10778
49.28205,-123.1073,49.27951,-123.09733,49.28047,-123.10469,49.27734,-123.09865,49.28306,-123.1078
49.28204,-123.10731,49.27949,-123.09733,49.28047,-123.10466,49.27734,-123.09865,49.28306,-123.10781
49.28203,-123.10732,49.27948,-123.09733,49.28047,-123.10465,49.27733,-123.09866,49.28306,-123.10782
49.28202,-123.10733,49.27946,-123.09733,49.28046,-123.10462,49.27733,-123.09868,49.28305,-123.10782
49.28202,-123.10734,49.27945,-123.09732,49.28046,-123.10461,49.27732,-123.0987,49.28305,-123.10782
49.282,-123.10735,49.27943,-123.09733,49.28046,-123.10459,49.27732,-123.09871,49.28304,-123.10784
49.28199,-123.10735,49.27942,-123.09732,49.28045,-123.10457,49.27732,-123.09873,49.28304,-123.10784
49.28198,-123.10736,49.2794,-123.09732,49.28044,-123.10455,49.27733,-123.09874,49.28302,-123.10783
49.28197,-123.10736,49.27938,-123.09732,49.28044,-123.10453,49.27733,-123.09876,49.28303,-123.10781
49.28196,-123.10737,49.27936,-123.09732,49.28045,-123.10451,49.27734,-123.09878,49.28303,-123.10781
49.28195,-123.10738,49.27935,-123.09732,49.28044,-123.1045,49.27734,-123.0988,49.28302,-123.10782
49.28194,-123.10739,49.27934,-123.09732,49.28045,-123.10448,49.27734,-123.09881,49.28302,-123.10783
49.28192,-123.10739,49.27933,-123.09732,49.28044,-123.10446,49.27734,-123.09883,49.28302,-123.10785
49.28191,-123.10739,49.27931,-123.09732,49.28043,-123.10445,49.27735,-123.09885,49.28301,-123.10785
49.28191,-123.1074,49.2793,-123.09732,49.28043,-123.10443,49.27735,-123.09887,49.28301,-123.10786
49.2819,-123.1074,49.27929,-123.09732,49.28043,-123.1044,49.27735,-123.09889,49.28301,-123.10787
49.28189,-123.10741,49.27928,-123.09732,49.28042,-123.10438,49.27735,-123.0989,49.28301,-123.10786
49.28188,-123.10742,49.27927,-123.09731,49.28042,-123.10435,49.27736,-123.09893,49.28301,-123.10786
49.28186,-123.10742,49.27925,-123.0973,49.28043,-123.10435,49.27736,-123.09896,49.28301,-123.10785
49.28185,-123.10744,49.27924,-123.0973,49.28042,-123.10434,49.27736,-123.09897,49.283,-123.10785
49.28184,-123.10743,49.27923,-123.09729,49.28041,-123.10433,49.27736,-123.099,49.28299,-123.10785
49.28183,-123.10744,49.27922,-123.09729,49.28041,-123.10432,49.27737,-123.09902,49.28298,-123.10784
49.28181,-123.10744,49.2792,-123.09728,49.2804,-123.10429,49.27737,-123.09903,49.28298,-123.10785
49.2818,-123.10744,49.27919,-123.09728,49.28041,-123.10426,49.27737,-123.09904,49.28296,-123.10784
49.28179,-123.10744,49.27917,-123.09728,49.28041,-123.10425,49.27738,-123.09906,49.28296,-123.10782
49.28178,-123.10744,49.27916,-123.09729,49.28041,-123.10423,49.27738,-123.09908,49.28295,-123.10782
49.28177,-123.10745,49.27914,-123.09729,49.2804,-123.10421,49.27738,-123.09909,49.28295,-123.10782
49.28175,-123.10746,49.27913,-123.09728,49.2804,-123.10419,49.27739,-123.09911,49.28295,-123.10782
49.28174,-123.10747,49.27911,-123.09727,49.28038,-123.10417,49.27739,-123.09914,49.28294,-123.10782
49.28172,-123.10747,49.2791,-123.09726,49.28039,-123.10415,49.2774,-123.09916,49.28293,-123.10783
49.28171,-123.10747,49.27908,-123.09726,49.28039,-123.10412,49.2774,-123.09918,49.28293,-123.10784
49.28169,-123.10747,49.27907,-123.09726,49.28039,-123.10409,49.2774,-123.09919,49.28292,-123.10784
49.28167,-123.10747,49.27906,-123.09726,49.28039,-123.10406,49.2774,-123.0992,49.28292,-123.10787
49.28166,-123.10747,49.27905,-123.09726,49.28039,-123.10404,49.2774,-123.09921,49.28292,-123.10786
49.28165,-123.10747,49.27903,-123.09725,49.28039,-123.10404,49.2774,-123.09923,49.28292,-123.10786
